order_id,customer_id,order_date,status,payment_method,shipping_cost,campaign_id
1327,228,2024-06-06,Pendiente,Billetera virtual,4.99,18
1328,61,2026-04-20,Completado,Tarjeta de crédito,2.5,2
1329,159,2025-03-18,Completado,Efectivo (retiro en local),0.0,13
1330,568,2025-03-02,Completado,Efectivo (retiro en local),0.0,5
1331,454,2024-10-28,Completado,Efectivo (retiro en local),4.99,2
1332,369,2025-10-15,Cancelado,Tarjeta de crédito,4.99,12
1333,130,2025-11-05,Pendiente,Tarjeta de crédito,7.99,6
1334,523,2026-04-22,Cancelado,Efectivo (retiro en local),0.0,
1335,456,2025-02-12,Completado,Billetera virtual,4.99,16
1336,353,2025-10-18,Pendiente,Transferencia,4.99,16
1337,51,2026-05-08,Completado,Transferencia,0.0,14
1338,326,2024-10-26,Completado,Billetera virtual,0.0,5
1339,165,2026-03-18,Cancelado,Billetera virtual,0.0,6
1340,145,2025-02-12,Completado,Tarjeta de débito,0.0,14
1341,130,2025-04-12,Completado,Transferencia,0.0,5
1342,388,2024-06-16,Completado,Transferencia,0.0,9
1343,330,2026-03-18,Cancelado,Tarjeta de débito,4.99,10
1344,402,2024-12-06,Reembolsado,Efectivo (retiro en local),4.99,
1345,392,2026-02-09,Completado,Billetera virtual,0.0,10
1346,601,2024-11-08,Cancelado,Tarjeta de crédito,0.0,15
1347,217,2025-06-18,Cancelado,Tarjeta de débito,2.5,17
1348,349,2025-06-21,Reembolsado,Transferencia,7.99,13
1349,3,2026-06-15,Completado,Efectivo (retiro en local),4.99,2
1350,240,2024-08-24,Completado,Billetera virtual,2.5,15
1351,452,2026-06-22,Completado,Tarjeta de débito,2.5,
1352,362,2024-12-18,Reembolsado,Efectivo (retiro en local),7.99,1
1353,431,2026-05-30,Completado,Transferencia,0.0,9
1354,164,2025-12-20,Completado,Transferencia,2.5,15
1355,62,2024-11-07,Completado,Tarjeta de débito,0.0,1
1356,498,2024-10-05,Cancelado,Transferencia,4.99,2
1357,530,2026-06-08,Completado,Efectivo (retiro en local),0.0,11
1358,198,2024-06-23,Completado,Tarjeta de crédito,7.99,5
1359,214,2024-10-08,Completado,Efectivo (retiro en local),7.99,6
1360,509,2025-07-28,Completado,Efectivo (retiro en local),0.0,8
1361,32,2025-07-03,Pendiente,Transferencia,0.0,11
1362,354,2025-01-12,Pendiente,Tarjeta de débito,2.5,9
1363,592,2025-03-22,Reembolsado,Transferencia,0.0,
1364,113,2024-10-25,Pendiente,Tarjeta de crédito,2.5,2
1365,75,2024-10-13,Cancelado,Tarjeta de crédito,0.0,11
1366,354,2025-10-18,Reembolsado,Efectivo (retiro en local),2.5,2
1367,160,2026-05-12,Completado,Efectivo (retiro en local),7.99,6
1368,225,2026-04-19,Completado,Efectivo (retiro en local),2.5,4
1369,156,2024-06-28,Pendiente,Tarjeta de crédito,7.99,14
1370,463,2026-04-23,Cancelado,Billetera virtual,0.0,14
1371,391,2024-06-09,Pendiente,Transferencia,7.99,6
1372,96,2025-12-30,Completado,Transferencia,0.0,18
1373,299,2025-07-06,Completado,Billetera virtual,0.0,14
1374,537,2026-06-22,Cancelado,Efectivo (retiro en local),7.99,
1375,522,2025-05-15,Completado,Tarjeta de débito,0.0,4
1376,326,2025-06-26,Completado,Billetera virtual,0.0,13
1377,106,2025-08-21,Completado,Tarjeta de crédito,0.0,14
1378,488,2024-07-13,Reembolsado,Transferencia,0.0,8
1379,146,2024-09-05,Completado,Billetera virtual,0.0,15
1380,275,2025-08-10,Completado,Efectivo (retiro en local),2.5,17
1381,474,2024-12-01,Completado,Billetera virtual,2.5,16
1382,245,2024-06-05,Pendiente,Efectivo (retiro en local),2.5,4
1383,9,2026-03-17,Completado,Tarjeta de débito,4.99,3
1384,63,2024-06-09,Completado,Tarjeta de crédito,0.0,
1385,303,2026-04-23,Completado,Billetera virtual,0.0,
1386,594,2026-01-18,Reembolsado,Billetera virtual,0.0,10
1387,295,2025-02-28,Completado,Tarjeta de crédito,4.99,9
1388,374,2024-12-18,Pendiente,Billetera virtual,4.99,4
1389,14,2025-09-13,Completado,Transferencia,7.99,7
1390,407,2026-05-27,Pendiente,Tarjeta de débito,2.5,
1391,358,2025-12-26,Cancelado,Tarjeta de débito,7.99,6
1392,111,2025-03-18,Cancelado,Billetera virtual,2.5,16
1393,518,2025-07-29,Reembolsado,Billetera virtual,0.0,5
1394,374,2024-10-28,Pendiente,Efectivo (retiro en local),0.0,7
1395,145,2024-06-22,Cancelado,Billetera virtual,7.99,
1396,328,2024-08-28,Cancelado,Tarjeta de crédito,4.99,8
1397,328,2025-08-05,Pendiente,Tarjeta de débito,2.5,17
1398,539,2026-01-31,Cancelado,Tarjeta de débito,0.0,15
1399,557,2026-02-05,Pendiente,Tarjeta de débito,4.99,
1400,85,2024-10-22,Completado,Billetera virtual,4.99,
1401,91,2024-07-08,Completado,Efectivo (retiro en local),0.0,5
1402,208,2026-02-10,Completado,Efectivo (retiro en local),4.99,7
1403,239,2025-09-29,Completado,Transferencia,7.99,
1404,101,2025-11-04,Completado,Billetera virtual,2.5,2
1405,443,2025-08-20,Completado,Efectivo (retiro en local),7.99,14
1406,407,2024-08-27,Completado,Transferencia,0.0,3
1407,445,2025-04-27,Cancelado,Billetera virtual,2.5,7
1408,379,2026-06-30,Cancelado,Tarjeta de crédito,0.0,
1409,452,2024-09-20,Pendiente,Billetera virtual,0.0,13
1410,41,2024-07-28,Pendiente,Transferencia,0.0,
1411,145,2026-01-25,Completado,Tarjeta de crédito,0.0,1
1412,37,2025-10-19,Completado,Tarjeta de débito,4.99,
1413,575,2024-06-17,Completado,Tarjeta de débito,0.0,
1414,481,2026-06-23,Reembolsado,Transferencia,0.0,8
1415,312,2025-02-15,Completado,Tarjeta de débito,0.0,8
1416,563,2025-12-02,Reembolsado,Billetera virtual,0.0,14
1417,561,2025-08-14,Reembolsado,Tarjeta de débito,2.5,13
1418,485,2025-06-09,Cancelado,Billetera virtual,0.0,14
1419,313,2025-04-23,Pendiente,Tarjeta de crédito,0.0,
1420,502,2024-10-24,Pendiente,Efectivo (retiro en local),0.0,6
1421,360,2024-09-21,Completado,Tarjeta de crédito,7.99,2
1422,190,2025-12-28,Completado,Transferencia,0.0,8
1423,504,2026-02-26,Pendiente,Transferencia,0.0,
1424,362,2026-01-11,Completado,Transferencia,0.0,10
1425,53,2025-11-19,Completado,Billetera virtual,0.0,14
1426,266,2026-03-10,Pendiente,Billetera virtual,0.0,17
1427,81,2025-10-02,Reembolsado,Transferencia,0.0,9
1428,453,2025-02-12,Completado,Tarjeta de crédito,0.0,
1429,30,2025-11-09,Completado,Efectivo (retiro en local),0.0,14
1430,345,2024-08-15,Completado,Billetera virtual,0.0,7
1431,103,2024-11-25,Pendiente,Tarjeta de débito,0.0,5
1432,376,2024-07-18,Pendiente,Tarjeta de débito,4.99,3
1433,453,2025-06-23,Completado,Tarjeta de débito,4.99,17
1434,25,2025-03-20,Reembolsado,Transferencia,0.0,
1435,599,2024-09-26,Reembolsado,Billetera virtual,4.99,2
1436,253,2025-07-12,Cancelado,Tarjeta de crédito,0.0,12
1437,368,2024-10-19,Cancelado,Efectivo (retiro en local),7.99,12
1438,11,2024-11-29,Completado,Tarjeta de débito,7.99,10
1439,49,2025-01-30,Reembolsado,Tarjeta de crédito,0.0,
1440,322,2024-09-11,Completado,Tarjeta de débito,0.0,10
1441,3,2024-09-09,Completado,Efectivo (retiro en local),7.99,15
1442,79,2026-04-20,Completado,Efectivo (retiro en local),0.0,18
1443,607,2026-05-25,Completado,Billetera virtual,2.5,13
1444,103,2024-07-22,Completado,Tarjeta de crédito,2.5,1
1445,113,2026-01-20,Pendiente,Tarjeta de crédito,4.99,6
1446,191,2025-09-08,Completado,Billetera virtual,0.0,5
1447,391,2025-08-26,Cancelado,Tarjeta de débito,0.0,9
1448,144,2025-01-09,Reembolsado,Transferencia,7.99,10
1449,181,2025-10-20,Completado,Tarjeta de débito,7.99,4
1450,469,2025-08-01,Pendiente,Tarjeta de crédito,7.99,7
1451,116,2026-02-06,Completado,Efectivo (retiro en local),7.99,11
1452,387,2025-12-04,Cancelado,Billetera virtual,4.99,14
1453,233,2026-05-08,Pendiente,Tarjeta de crédito,0.0,16
1454,60,2025-06-28,Completado,Efectivo (retiro en local),0.0,6
1455,149,2026-01-14,Completado,Tarjeta de crédito,4.99,12
1456,21,2024-08-29,Cancelado,Tarjeta de crédito,2.5,16
1457,59,2025-04-20,Completado,Tarjeta de débito,0.0,13
1458,420,2025-05-10,Completado,Transferencia,4.99,1
1459,97,2024-11-20,Cancelado,Billetera virtual,0.0,9
1460,605,2026-03-26,Cancelado,Efectivo (retiro en local),0.0,10
1461,200,2025-08-06,Completado,Tarjeta de débito,0.0,13
1462,350,2026-05-13,Completado,Tarjeta de débito,7.99,17
1463,189,2025-04-27,Cancelado,Tarjeta de crédito,7.99,6
1464,268,2025-06-02,Completado,Tarjeta de crédito,0.0,15
1465,482,2026-02-03,Completado,Efectivo (retiro en local),7.99,8
1466,472,2025-10-09,Reembolsado,Tarjeta de débito,0.0,18
1467,212,2025-01-07,Cancelado,Billetera virtual,0.0,11
1468,176,2026-03-24,Completado,Transferencia,0.0,17
1469,318,2025-03-25,Completado,Tarjeta de débito,0.0,15
1470,316,2025-08-24,Completado,Transferencia,7.99,
1471,345,2025-08-01,Completado,Tarjeta de crédito,4.99,16
1472,319,2026-03-14,Completado,Transferencia,0.0,
1473,179,2025-02-03,Completado,Billetera virtual,7.99,10
1474,67,2026-03-03,Pendiente,Efectivo (retiro en local),0.0,17
1475,313,2024-10-08,Completado,Tarjeta de débito,0.0,
1476,264,2024-12-31,Completado,Transferencia,0.0,14
1477,137,2025-12-20,Completado,Transferencia,0.0,12
1478,9,2025-02-10,Cancelado,Billetera virtual,4.99,11
1479,128,2025-12-15,Cancelado,Tarjeta de débito,0.0,
1480,419,2026-05-19,Completado,Billetera virtual,7.99,18
1481,268,2026-02-27,Completado,Tarjeta de crédito,0.0,
1482,368,2025-08-03,Completado,Transferencia,0.0,18
1483,186,2024-12-27,Completado,Tarjeta de débito,0.0,17
1484,319,2024-07-17,Completado,Transferencia,0.0,15
1485,247,2025-12-04,Completado,Billetera virtual,2.5,3
1486,54,2026-04-19,Completado,Tarjeta de débito,0.0,14
1487,592,2025-06-22,Cancelado,Transferencia,0.0,17
1488,537,2025-06-21,Pendiente,Billetera virtual,0.0,4
1489,387,2026-06-27,Reembolsado,Tarjeta de débito,0.0,1
1490,178,2026-04-23,Completado,Tarjeta de débito,2.5,5
1491,294,2026-03-28,Completado,Transferencia,4.99,8
1492,29,2025-02-01,Completado,Billetera virtual,2.5,11
1493,325,2025-09-26,Pendiente,Tarjeta de débito,7.99,4
1494,48,2026-01-06,Pendiente,Transferencia,7.99,
1495,433,2025-06-10,Completado,Transferencia,0.0,4
1496,38,2025-02-22,Completado,Tarjeta de crédito,4.99,
1497,599,2026-04-13,Completado,Billetera virtual,0.0,
1498,284,2025-07-17,Completado,Tarjeta de crédito,0.0,7
1499,393,2025-12-13,Completado,Efectivo (retiro en local),0.0,9
1500,70,2025-03-10,Reembolsado,Tarjeta de débito,7.99,5
1501,324,2025-03-12,Pendiente,Billetera virtual,7.99,5
1502,250,2025-01-05,Cancelado,Efectivo (retiro en local),0.0,6
1503,289,2024-09-14,Completado,Tarjeta de débito,7.99,5
1504,193,2024-06-09,Completado,Transferencia,4.99,9
1505,540,2025-12-03,Completado,Tarjeta de débito,7.99,1
1506,532,2024-09-22,Completado,Billetera virtual,0.0,17
1507,319,2025-11-28,Pendiente,Efectivo (retiro en local),0.0,15
1508,546,2024-08-06,Pendiente,Transferencia,2.5,4
1509,248,2024-07-24,Pendiente,Efectivo (retiro en local),7.99,1
1510,90,2025-03-30,Reembolsado,Billetera virtual,0.0,4
1511,61,2025-04-11,Completado,Tarjeta de crédito,2.5,12
1512,313,2025-04-30,Completado,Tarjeta de crédito,4.99,3
1513,392,2026-03-19,Completado,Efectivo (retiro en local),0.0,
1514,257,2024-10-16,Pendiente,Tarjeta de crédito,2.5,15
1515,512,2025-05-31,Reembolsado,Billetera virtual,0.0,18
1516,361,2025-10-18,Completado,Tarjeta de débito,4.99,18
1517,261,2024-12-13,Cancelado,Billetera virtual,0.0,2
1518,566,2024-06-30,Completado,Tarjeta de débito,0.0,
1519,86,2026-03-12,Cancelado,Efectivo (retiro en local),4.99,8
1520,573,2025-10-17,Cancelado,Efectivo (retiro en local),4.99,12
1521,142,2026-01-27,Completado,Tarjeta de crédito,0.0,4
1522,125,2026-06-09,Reembolsado,Transferencia,4.99,16
1523,49,2025-06-06,Completado,Transferencia,2.5,2
1524,570,2025-02-17,Pendiente,Efectivo (retiro en local),4.99,10
1525,2,2024-09-22,Cancelado,Tarjeta de débito,0.0,5
1526,420,2026-03-17,Completado,Efectivo (retiro en local),0.0,17
1527,206,2024-08-23,Completado,Transferencia,0.0,8
1528,396,2026-05-02,Completado,Billetera virtual,2.5,8
1529,505,2025-08-09,Completado,Transferencia,0.0,6
1530,52,2026-01-01,Completado,Transferencia,7.99,14
1531,336,2026-01-11,Completado,Tarjeta de débito,0.0,6
1532,172,2025-10-05,Completado,Billetera virtual,4.99,
1533,342,2025-01-11,Completado,Tarjeta de débito,0.0,14
1534,42,2026-02-20,Completado,Billetera virtual,0.0,10
1535,307,2026-03-02,Cancelado,Tarjeta de crédito,0.0,17
1536,374,2026-06-26,Completado,Tarjeta de débito,0.0,9
1537,328,2025-12-15,Completado,Tarjeta de crédito,0.0,10
1538,525,2025-03-01,Completado,Billetera virtual,0.0,12
1539,315,2026-02-09,Pendiente,Tarjeta de débito,0.0,4
1540,183,2025-11-15,Pendiente,Tarjeta de débito,4.99,18
1541,38,2025-10-06,Completado,Transferencia,0.0,7
1542,3,2026-01-18,Completado,Efectivo (retiro en local),0.0,13
1543,342,2026-03-21,Completado,Billetera virtual,2.5,5
1544,361,2025-06-10,Completado,Efectivo (retiro en local),0.0,10
1545,384,2025-09-22,Completado,Efectivo (retiro en local),7.99,8
1546,597,2025-05-19,Completado,Efectivo (retiro en local),0.0,13
1547,121,2024-12-16,Completado,Tarjeta de débito,0.0,4
1548,99,2025-02-16,Reembolsado,Billetera virtual,7.99,16
1549,196,2026-02-14,Pendiente,Billetera virtual,0.0,
1550,32,2026-04-06,Pendiente,Tarjeta de crédito,0.0,12
1551,277,2026-01-10,Completado,Billetera virtual,4.99,11
1552,256,2025-05-28,Completado,Billetera virtual,2.5,5
1553,220,2025-03-04,Pendiente,Tarjeta de crédito,0.0,5
1554,318,2024-11-16,Completado,Transferencia,4.99,5
1555,23,2024-12-18,Reembolsado,Tarjeta de crédito,7.99,
1556,606,2025-02-26,Reembolsado,Tarjeta de crédito,0.0,14
1557,151,2025-05-08,Pendiente,Efectivo (retiro en local),0.0,10
1558,325,2025-03-14,Completado,Tarjeta de crédito,0.0,14
1559,392,2025-09-04,Completado,Efectivo (retiro en local),0.0,8
1560,440,2025-11-08,Completado,Tarjeta de crédito,4.99,6
1561,62,2024-09-08,Completado,Tarjeta de débito,2.5,3
1562,495,2025-08-20,Completado,Efectivo (retiro en local),0.0,12
1563,511,2024-10-29,Completado,Transferencia,4.99,14
1564,440,2025-09-22,Completado,Tarjeta de crédito,4.99,17
1565,237,2026-02-14,Reembolsado,Tarjeta de crédito,2.5,6
1566,401,2025-09-19,Completado,Billetera virtual,0.0,3
1567,255,2026-03-15,Completado,Tarjeta de débito,0.0,3
1568,145,2026-02-08,Completado,Tarjeta de débito,0.0,15
1569,371,2025-09-03,Completado,Transferencia,0.0,13
1570,312,2024-07-19,Pendiente,Tarjeta de crédito,0.0,15
1571,13,2025-01-12,Completado,Efectivo (retiro en local),2.5,1
1572,260,2026-05-17,Completado,Tarjeta de crédito,0.0,
1573,414,2025-09-12,Completado,Billetera virtual,0.0,
1574,182,2025-02-26,Cancelado,Billetera virtual,7.99,12
1575,450,2026-06-13,Pendiente,Tarjeta de débito,0.0,15
1576,350,2025-03-24,Completado,Billetera virtual,0.0,12
1577,360,2025-08-03,Completado,Billetera virtual,0.0,14
1578,390,2025-11-24,Pendiente,Transferencia,7.99,11
1579,187,2026-03-28,Reembolsado,Billetera virtual,0.0,4
1580,455,2024-08-11,Reembolsado,Tarjeta de crédito,0.0,12
1581,553,2026-03-31,Completado,Transferencia,0.0,3
1582,604,2025-01-22,Completado,Transferencia,2.5,
1583,551,2025-07-07,Completado,Tarjeta de débito,4.99,7
1584,50,2024-07-04,Pendiente,Billetera virtual,0.0,6
1585,543,2024-06-07,Completado,Tarjeta de débito,2.5,11
1586,29,2026-04-27,Completado,Tarjeta de crédito,0.0,16
1587,96,2026-02-27,Reembolsado,Transferencia,4.99,10
1588,318,2026-01-03,Completado,Billetera virtual,0.0,16
1589,118,2025-08-12,Completado,Tarjeta de débito,0.0,3
1590,164,2026-06-19,Reembolsado,Tarjeta de crédito,0.0,13
1591,426,2024-10-13,Pendiente,Billetera virtual,0.0,18
1592,585,2025-09-02,Completado,Transferencia,0.0,
1593,556,2024-12-11,Completado,Tarjeta de crédito,4.99,9
1594,411,2025-10-11,Completado,Transferencia,7.99,15
1595,509,2026-02-14,Pendiente,Billetera virtual,7.99,2
1596,586,2024-10-12,Completado,Tarjeta de crédito,4.99,2
1597,608,2024-09-14,Completado,Efectivo (retiro en local),7.99,9
1598,478,2025-05-09,Pendiente,Billetera virtual,0.0,1
1599,82,2025-11-12,Cancelado,Tarjeta de débito,7.99,
1600,445,2026-05-27,Pendiente,Billetera virtual,2.5,3
1601,169,2026-02-09,Pendiente,Billetera virtual,0.0,13
1602,315,2025-01-15,Cancelado,Tarjeta de crédito,0.0,17
1603,68,2025-08-04,Reembolsado,Transferencia,2.5,5
1604,275,2026-03-07,Completado,Tarjeta de crédito,7.99,8
1605,189,2024-12-04,Completado,Transferencia,0.0,6
1606,280,2025-09-03,Pendiente,Transferencia,0.0,3
1607,171,2025-08-16,Pendiente,Tarjeta de débito,7.99,7
1608,465,2025-07-22,Completado,Transferencia,0.0,2
1609,505,2026-02-04,Completado,Tarjeta de crédito,7.99,11
1610,218,2026-06-28,Pendiente,Efectivo (retiro en local),0.0,9
1611,524,2024-09-09,Completado,Tarjeta de débito,0.0,13
1612,236,2025-08-08,Completado,Tarjeta de crédito,0.0,2
1613,46,2025-04-28,Completado,Billetera virtual,0.0,2
1614,375,2025-06-01,Completado,Efectivo (retiro en local),2.5,
1615,382,2024-08-29,Completado,Transferencia,0.0,14
1616,256,2026-06-21,Completado,Tarjeta de crédito,0.0,5
1617,125,2025-07-07,Completado,Tarjeta de débito,0.0,14
1618,421,2024-10-16,Pendiente,Tarjeta de crédito,7.99,15
1619,297,2024-11-05,Completado,Transferencia,4.99,15
1620,433,2024-06-25,Cancelado,Tarjeta de crédito,7.99,16
1621,292,2025-08-02,Reembolsado,Tarjeta de crédito,0.0,4
1622,362,2025-08-05,Cancelado,Tarjeta de crédito,0.0,18
1623,410,2025-12-23,Cancelado,Tarjeta de débito,2.5,13
1624,161,2024-06-02,Reembolsado,Efectivo (retiro en local),0.0,7
1625,533,2026-02-03,Cancelado,Efectivo (retiro en local),0.0,1
1626,37,2025-08-20,Completado,Efectivo (retiro en local),4.99,11
1627,375,2025-07-17,Completado,Transferencia,0.0,
1628,494,2025-02-03,Completado,Tarjeta de débito,0.0,10
1629,148,2025-02-24,Reembolsado,Tarjeta de crédito,0.0,9
1630,564,2024-12-31,Cancelado,Billetera virtual,2.5,18
1631,226,2026-04-19,Completado,Tarjeta de crédito,0.0,16
1632,315,2026-02-24,Completado,Tarjeta de crédito,2.5,6
1633,278,2025-07-29,Pendiente,Billetera virtual,0.0,14
1634,133,2025-01-16,Completado,Tarjeta de crédito,0.0,10
1635,520,2024-06-13,Completado,Tarjeta de crédito,2.5,10
1636,35,2026-01-19,Cancelado,Billetera virtual,0.0,11
1637,331,2025-12-17,Pendiente,Transferencia,0.0,7
1638,153,2025-02-13,Cancelado,Efectivo (retiro en local),2.5,4
1639,79,2025-04-04,Completado,Tarjeta de crédito,0.0,
1640,390,2026-04-27,Completado,Efectivo (retiro en local),0.0,6
1641,419,2024-06-07,Completado,Tarjeta de crédito,0.0,6
1642,498,2025-07-25,Cancelado,Efectivo (retiro en local),7.99,4
1643,114,2025-12-28,Reembolsado,Tarjeta de crédito,0.0,
1644,370,2025-07-30,Completado,Efectivo (retiro en local),7.99,6
1645,516,2025-09-13,Cancelado,Tarjeta de débito,0.0,
1646,486,2024-10-07,Pendiente,Tarjeta de débito,2.5,8
1647,236,2025-02-08,Cancelado,Tarjeta de crédito,7.99,5
1648,462,2025-05-26,Completado,Tarjeta de crédito,7.99,18
1649,232,2025-07-11,Completado,Billetera virtual,0.0,
1650,534,2025-07-15,Completado,Efectivo (retiro en local),0.0,15
1651,55,2025-09-10,Pendiente,Billetera virtual,0.0,
1652,106,2024-09-22,Completado,Billetera virtual,0.0,16
1653,607,2025-08-08,Completado,Transferencia,0.0,5
1654,351,2025-06-19,Completado,Tarjeta de débito,4.99,1
1655,414,2025-05-23,Completado,Billetera virtual,7.99,1
1656,201,2025-12-26,Pendiente,Transferencia,4.99,10
1657,81,2025-02-03,Completado,Efectivo (retiro en local),0.0,1
1658,474,2026-02-13,Completado,Tarjeta de crédito,7.99,1
1659,548,2026-05-12,Cancelado,Billetera virtual,0.0,1
1660,244,2025-02-12,Reembolsado,Tarjeta de débito,2.5,1
1661,86,2025-05-01,Completado,Tarjeta de crédito,2.5,
1662,311,2026-04-13,Completado,Efectivo (retiro en local),4.99,
1663,423,2025-06-07,Completado,Billetera virtual,0.0,17
1664,84,2025-11-21,Reembolsado,Billetera virtual,0.0,1
1665,606,2024-08-07,Completado,Billetera virtual,2.5,6
1666,592,2026-04-14,Completado,Efectivo (retiro en local),7.99,5
1667,105,2024-11-27,Completado,Efectivo (retiro en local),0.0,12
1668,255,2026-03-07,Completado,Efectivo (retiro en local),2.5,14
1669,228,2025-01-13,Completado,Billetera virtual,0.0,
1670,171,2025-10-07,Cancelado,Billetera virtual,4.99,
1671,273,2025-07-05,Completado,Billetera virtual,0.0,1
1672,328,2025-05-19,Reembolsado,Efectivo (retiro en local),4.99,16
1673,88,2024-08-15,Completado,Billetera virtual,7.99,4
1674,374,2025-12-21,Completado,Tarjeta de débito,0.0,4
1675,256,2024-07-03,Reembolsado,Efectivo (retiro en local),7.99,2
1676,298,2025-12-10,Completado,Tarjeta de débito,0.0,
1677,165,2025-10-15,Cancelado,Billetera virtual,0.0,18
1678,34,2025-11-08,Completado,Efectivo (retiro en local),0.0,15
1679,463,2024-10-16,Completado,Tarjeta de débito,0.0,
1680,146,2026-03-18,Completado,Tarjeta de débito,2.5,8
1681,574,2024-07-01,Pendiente,Efectivo (retiro en local),0.0,11
1682,261,2025-06-18,Completado,Transferencia,0.0,
1683,98,2025-10-15,Completado,Transferencia,0.0,16
1684,426,2024-09-10,Reembolsado,Tarjeta de débito,0.0,8
1685,566,2024-07-20,Completado,Efectivo (retiro en local),4.99,4
1686,349,2026-04-24,Completado,Efectivo (retiro en local),0.0,
1687,163,2025-04-29,Completado,Efectivo (retiro en local),7.99,11
1688,456,2025-03-10,Cancelado,Efectivo (retiro en local),0.0,5
1689,547,2025-11-02,Completado,Efectivo (retiro en local),2.5,1
1690,362,2025-12-30,Completado,Billetera virtual,0.0,12
1691,147,2025-08-27,Pendiente,Transferencia,0.0,1
1692,366,2025-11-26,Cancelado,Billetera virtual,0.0,1
1693,527,2024-12-18,Completado,Billetera virtual,2.5,
1694,109,2026-06-29,Completado,Tarjeta de débito,7.99,16
1695,532,2026-04-24,Completado,Tarjeta de débito,4.99,9
1696,602,2025-03-19,Cancelado,Efectivo (retiro en local),4.99,18
1697,596,2024-11-22,Reembolsado,Billetera virtual,0.0,10
1698,528,2025-01-01,Cancelado,Efectivo (retiro en local),0.0,18
1699,539,2025-04-13,Pendiente,Tarjeta de débito,0.0,
1700,27,2026-03-20,Reembolsado,Tarjeta de crédito,2.5,14
1701,142,2026-05-01,Pendiente,Billetera virtual,0.0,4
1702,292,2026-03-01,Completado,Tarjeta de débito,0.0,17
1703,252,2025-03-02,Completado,Billetera virtual,0.0,7
1704,153,2024-07-08,Completado,Billetera virtual,0.0,13
1705,114,2024-11-11,Completado,Efectivo (retiro en local),4.99,5
1706,555,2026-03-27,Completado,Tarjeta de crédito,0.0,10
1707,349,2026-01-16,Completado,Tarjeta de crédito,0.0,11
1708,552,2026-02-11,Pendiente,Transferencia,0.0,5
1709,421,2024-07-07,Completado,Efectivo (retiro en local),0.0,5
1710,578,2025-08-29,Completado,Transferencia,7.99,
1711,58,2024-12-30,Cancelado,Tarjeta de débito,0.0,7
1712,75,2026-06-29,Cancelado,Tarjeta de débito,4.99,10
1713,524,2025-01-25,Reembolsado,Billetera virtual,2.5,6
1714,456,2024-11-18,Cancelado,Tarjeta de débito,0.0,10
1715,591,2025-12-19,Completado,Transferencia,0.0,11
1716,20,2026-03-25,Completado,Transferencia,2.5,2
1717,550,2025-02-23,Completado,Billetera virtual,0.0,17
1718,527,2025-10-26,Cancelado,Billetera virtual,0.0,15
1719,73,2026-05-26,Reembolsado,Billetera virtual,0.0,1
1720,412,2025-06-23,Completado,Billetera virtual,4.99,9
1721,196,2024-10-05,Completado,Transferencia,0.0,15
1722,88,2026-02-22,Cancelado,Transferencia,4.99,
1723,57,2025-09-26,Pendiente,Transferencia,0.0,7
1724,156,2026-03-26,Completado,Billetera virtual,0.0,
1725,371,2024-06-29,Reembolsado,Tarjeta de débito,0.0,9
1726,168,2026-05-04,Pendiente,Tarjeta de débito,7.99,17
1727,482,2025-06-09,Cancelado,Efectivo (retiro en local),2.5,6
1728,172,2025-05-21,Completado,Billetera virtual,7.99,17
1729,217,2025-08-26,Completado,Tarjeta de crédito,7.99,9
1730,236,2025-08-29,Pendiente,Billetera virtual,2.5,16
1731,48,2025-06-07,Cancelado,Transferencia,4.99,10
1732,455,2025-02-17,Completado,Transferencia,0.0,16
1733,59,2026-05-19,Cancelado,Transferencia,7.99,
1734,465,2026-06-11,Reembolsado,Tarjeta de débito,7.99,6
1735,105,2026-06-06,Cancelado,Tarjeta de débito,0.0,7
1736,494,2026-06-09,Cancelado,Transferencia,7.99,13
1737,549,2024-07-19,Pendiente,Transferencia,0.0,2
1738,71,2025-01-28,Completado,Tarjeta de crédito,0.0,17
1739,446,2024-12-04,Reembolsado,Billetera virtual,0.0,
1740,412,2024-10-18,Reembolsado,Tarjeta de débito,7.99,5
1741,259,2025-11-13,Completado,Transferencia,0.0,1
1742,504,2024-08-09,Cancelado,Billetera virtual,7.99,18
1743,65,2024-09-16,Completado,Tarjeta de crédito,0.0,15
1744,500,2025-12-05,Pendiente,Tarjeta de crédito,2.5,11
1745,523,2025-05-06,Cancelado,Billetera virtual,2.5,5
1746,78,2024-11-23,Reembolsado,Efectivo (retiro en local),7.99,15
1747,158,2024-07-16,Completado,Tarjeta de crédito,7.99,5
1748,164,2024-06-18,Completado,Billetera virtual,2.5,14
1749,250,2024-11-01,Completado,Efectivo (retiro en local),2.5,12
1750,351,2025-08-10,Completado,Tarjeta de débito,7.99,2
1751,129,2025-09-17,Completado,Tarjeta de débito,0.0,15
1752,346,2025-03-25,Completado,Efectivo (retiro en local),4.99,5
1753,472,2025-01-25,Cancelado,Billetera virtual,0.0,10
1754,167,2025-03-18,Cancelado,Efectivo (retiro en local),0.0,9
1755,500,2025-07-28,Completado,Efectivo (retiro en local),4.99,8
1756,251,2026-01-11,Cancelado,Tarjeta de crédito,7.99,1
1757,230,2025-02-09,Completado,Billetera virtual,4.99,17
1758,18,2024-09-28,Completado,Tarjeta de débito,0.0,12
1759,327,2025-06-26,Completado,Efectivo (retiro en local),2.5,17
